timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1673579907869,1485,Industry_Tourism-1,200,OK,BanglaPuzzle_Users 1-57,text,true,,30631,141,100,100,https://www.banglapuzzle.com/industry/tourism,1483,0,0
1673579907266,2114,MobileAppDev_Services,200,OK,BanglaPuzzle_Users 1-44,text,true,,38537,310,100,100,https://www.banglapuzzle.com/service/mobile-app-development,260,0,0
1673579907266,260,MobileAppDev_Services-0,301,Moved Permanently,BanglaPuzzle_Users 1-44,text,true,,977,155,100,100,http://www.banglapuzzle.com/service/mobile-app-development,260,0,0
1673579907526,1854,MobileAppDev_Services-1,200,OK,BanglaPuzzle_Users 1-44,text,true,,37560,155,100,100,https://www.banglapuzzle.com/service/mobile-app-development,1852,0,0
1673579906869,2516,News,200,OK,BanglaPuzzle_Users 1-95,text,true,,38392,258,100,100,https://www.banglapuzzle.com/news,273,0,0
1673579906869,273,News-0,301,Moved Permanently,BanglaPuzzle_Users 1-95,text,true,,951,129,100,100,http://www.banglapuzzle.com/news,273,0,0
1673579907142,2243,News-1,200,OK,BanglaPuzzle_Users 1-95,text,true,,37441,129,100,100,https://www.banglapuzzle.com/news,2239,0,0
1673579907035,2363,All_Pages,200,OK,BanglaPuzzle_Users 1-21,text,true,,65446,250,100,100,https://www.banglapuzzle.com/,275,0,0
1673579907035,275,All_Pages-0,301,Moved Permanently,BanglaPuzzle_Users 1-21,text,true,,947,125,100,100,http://www.banglapuzzle.com/,275,0,0
1673579907310,2088,All_Pages-1,200,OK,BanglaPuzzle_Users 1-21,text,true,,64499,125,100,100,https://www.banglapuzzle.com/,1817,0,0
1673579907220,2227,All_Pages,200,OK,BanglaPuzzle_Users 1-39,text,true,,65446,250,100,100,https://www.banglapuzzle.com/,265,0,0
1673579907220,265,All_Pages-0,301,Moved Permanently,BanglaPuzzle_Users 1-39,text,true,,947,125,100,100,http://www.banglapuzzle.com/,265,0,0
1673579907485,1962,All_Pages-1,200,OK,BanglaPuzzle_Users 1-39,text,true,,64499,125,100,100,https://www.banglapuzzle.com/,1704,0,0
1673579907599,1860,Industry_Tourism,200,OK,BanglaPuzzle_Users 1-85,text,true,,31594,282,100,100,https://www.banglapuzzle.com/industry/tourism,272,0,0
1673579907599,272,Industry_Tourism-0,301,Moved Permanently,BanglaPuzzle_Users 1-85,text,true,,963,141,100,100,http://www.banglapuzzle.com/industry/tourism,272,0,0
1673579907871,1588,Industry_Tourism-1,200,OK,BanglaPuzzle_Users 1-85,text,true,,30631,141,100,100,https://www.banglapuzzle.com/industry/tourism,1586,0,0
1673579907171,2292,All_Pages,200,OK,BanglaPuzzle_Users 1-4,text,true,,65446,250,100,100,https://www.banglapuzzle.com/,262,0,0
1673579907171,262,All_Pages-0,301,Moved Permanently,BanglaPuzzle_Users 1-4,text,true,,947,125,100,100,http://www.banglapuzzle.com/,262,0,0
1673579907433,2030,All_Pages-1,200,OK,BanglaPuzzle_Users 1-4,text,true,,64499,125,100,100,https://www.banglapuzzle.com/,1774,0,0
1673579907435,2040,MobileAppDev_Services,200,OK,BanglaPuzzle_Users 1-88,text,true,,38537,310,100,100,https://www.banglapuzzle.com/service/mobile-app-development,264,0,0
1673579907435,264,MobileAppDev_Services-0,301,Moved Permanently,BanglaPuzzle_Users 1-88,text,true,,977,155,100,100,http://www.banglapuzzle.com/service/mobile-app-development,264,0,0
1673579907699,1776,MobileAppDev_Services-1,200,OK,BanglaPuzzle_Users 1-88,text,true,,37560,155,100,100,https://www.banglapuzzle.com/service/mobile-app-development,1774,0,0
1673579907527,1971,Products,200,OK,BanglaPuzzle_Users 1-12,text,true,,37097,266,100,100,https://www.banglapuzzle.com/products,262,0,0
1673579907527,262,Products-0,301,Moved Permanently,BanglaPuzzle_Users 1-12,text,true,,955,133,100,100,http://www.banglapuzzle.com/products,262,0,0
1673579907789,1709,Products-1,200,OK,BanglaPuzzle_Users 1-12,text,true,,36142,133,100,100,https://www.banglapuzzle.com/products,1707,0,0
1673579906933,2593,News,200,OK,BanglaPuzzle_Users 1-73,text,true,,38392,258,100,100,https://www.banglapuzzle.com/news,286,0,0
1673579906933,286,News-0,301,Moved Permanently,BanglaPuzzle_Users 1-73,text,true,,951,129,100,100,http://www.banglapuzzle.com/news,286,0,0
1673579907219,2307,News-1,200,OK,BanglaPuzzle_Users 1-73,text,true,,37441,129,100,100,https://www.banglapuzzle.com/news,2297,0,0
1673579907115,2437,Industry_Tourism,200,OK,BanglaPuzzle_Users 1-50,text,true,,31594,282,100,100,https://www.banglapuzzle.com/industry/tourism,268,0,0
1673579907115,268,Industry_Tourism-0,301,Moved Permanently,BanglaPuzzle_Users 1-50,text,true,,963,141,100,100,http://www.banglapuzzle.com/industry/tourism,268,0,0
1673579907383,2169,Industry_Tourism-1,200,OK,BanglaPuzzle_Users 1-50,text,true,,30631,141,100,100,https://www.banglapuzzle.com/industry/tourism,2162,0,0
1673579907011,2569,Industry_Tourism,200,OK,BanglaPuzzle_Users 1-36,text,true,,31594,282,100,100,https://www.banglapuzzle.com/industry/tourism,265,0,0
1673579907011,265,Industry_Tourism-0,301,Moved Permanently,BanglaPuzzle_Users 1-36,text,true,,963,141,100,100,http://www.banglapuzzle.com/industry/tourism,265,0,0
1673579907276,2304,Industry_Tourism-1,200,OK,BanglaPuzzle_Users 1-36,text,true,,30631,141,100,100,https://www.banglapuzzle.com/industry/tourism,2302,0,0
1673579907615,1973,Industry_Tourism,200,OK,BanglaPuzzle_Users 1-65,text,true,,31594,282,100,100,https://www.banglapuzzle.com/industry/tourism,266,0,0
1673579907615,266,Industry_Tourism-0,301,Moved Permanently,BanglaPuzzle_Users 1-65,text,true,,963,141,100,100,http://www.banglapuzzle.com/industry/tourism,266,0,0
1673579907881,1707,Industry_Tourism-1,200,OK,BanglaPuzzle_Users 1-65,text,true,,30631,141,100,100,https://www.banglapuzzle.com/industry/tourism,1700,0,0
1673579907675,1925,MobileAppDev_Services,200,OK,BanglaPuzzle_Users 1-30,text,true,,38537,310,100,100,https://www.banglapuzzle.com/service/mobile-app-development,258,0,0
1673579907675,258,MobileAppDev_Services-0,301,Moved Permanently,BanglaPuzzle_Users 1-30,text,true,,977,155,100,100,http://www.banglapuzzle.com/service/mobile-app-development,258,0,0
1673579907933,1667,MobileAppDev_Services-1,200,OK,BanglaPuzzle_Users 1-30,text,true,,37560,155,100,100,https://www.banglapuzzle.com/service/mobile-app-development,1657,0,0
1673579907100,2529,News,200,OK,BanglaPuzzle_Users 1-53,text,true,,38392,258,100,100,https://www.banglapuzzle.com/news,264,0,0
1673579907100,264,News-0,301,Moved Permanently,BanglaPuzzle_Users 1-53,text,true,,951,129,100,100,http://www.banglapuzzle.com/news,264,0,0
1673579907365,2264,News-1,200,OK,BanglaPuzzle_Users 1-53,text,true,,37441,129,100,100,https://www.banglapuzzle.com/news,2254,0,0
1673579907751,1914,News,200,OK,BanglaPuzzle_Users 1-86,text,true,,38392,258,100,100,https://www.banglapuzzle.com/news,257,0,0
1673579907751,257,News-0,301,Moved Permanently,BanglaPuzzle_Users 1-86,text,true,,951,129,100,100,http://www.banglapuzzle.com/news,257,0,0
1673579908008,1657,News-1,200,OK,BanglaPuzzle_Users 1-86,text,true,,37441,129,100,100,https://www.banglapuzzle.com/news,1647,0,0
1673579907416,2262,MobileAppDev_Services,200,OK,BanglaPuzzle_Users 1-23,text,true,,38537,310,100,100,https://www.banglapuzzle.com/service/mobile-app-development,259,0,0
1673579907416,259,MobileAppDev_Services-0,301,Moved Permanently,BanglaPuzzle_Users 1-23,text,true,,977,155,100,100,http://www.banglapuzzle.com/service/mobile-app-development,259,0,0
1673579907675,2003,MobileAppDev_Services-1,200,OK,BanglaPuzzle_Users 1-23,text,true,,37560,155,100,100,https://www.banglapuzzle.com/service/mobile-app-development,1993,0,0
1673579907203,2496,Products,200,OK,BanglaPuzzle_Users 1-79,text,true,,37097,266,100,100,https://www.banglapuzzle.com/products,278,0,0
1673579907203,278,Products-0,301,Moved Permanently,BanglaPuzzle_Users 1-79,text,true,,955,133,100,100,http://www.banglapuzzle.com/products,278,0,0
1673579907481,2218,Products-1,200,OK,BanglaPuzzle_Users 1-79,text,true,,36142,133,100,100,https://www.banglapuzzle.com/products,2209,0,0
1673579907753,1967,MobileAppDev_Services,200,OK,BanglaPuzzle_Users 1-54,text,true,,38537,310,100,100,https://www.banglapuzzle.com/service/mobile-app-development,257,0,0
1673579907753,257,MobileAppDev_Services-0,301,Moved Permanently,BanglaPuzzle_Users 1-54,text,true,,977,155,100,100,http://www.banglapuzzle.com/service/mobile-app-development,257,0,0
1673579908010,1710,MobileAppDev_Services-1,200,OK,BanglaPuzzle_Users 1-54,text,true,,37560,155,100,100,https://www.banglapuzzle.com/service/mobile-app-development,1700,0,0
1673579907895,1835,Industry_Tourism,200,OK,BanglaPuzzle_Users 1-76,text,true,,31594,282,100,100,https://www.banglapuzzle.com/industry/tourism,260,0,0
1673579907895,260,Industry_Tourism-0,301,Moved Permanently,BanglaPuzzle_Users 1-76,text,true,,963,141,100,100,http://www.banglapuzzle.com/industry/tourism,260,0,0
1673579908155,1575,Industry_Tourism-1,200,OK,BanglaPuzzle_Users 1-76,text,true,,30631,141,100,100,https://www.banglapuzzle.com/industry/tourism,1568,0,0
1673579907437,2322,News,200,OK,BanglaPuzzle_Users 1-10,text,true,,38392,258,100,100,https://www.banglapuzzle.com/news,258,0,0
1673579907437,258,News-0,301,Moved Permanently,BanglaPuzzle_Users 1-10,text,true,,951,129,100,100,http://www.banglapuzzle.com/news,258,0,0
1673579907695,2064,News-1,200,OK,BanglaPuzzle_Users 1-10,text,true,,37441,129,100,100,https://www.banglapuzzle.com/news,2062,0,0
1673579907348,2417,Industry_Tourism,200,OK,BanglaPuzzle_Users 1-17,text,true,,31594,282,100,100,https://www.banglapuzzle.com/industry/tourism,258,0,0
1673579907348,258,Industry_Tourism-0,301,Moved Permanently,BanglaPuzzle_Users 1-17,text,true,,963,141,100,100,http://www.banglapuzzle.com/industry/tourism,258,0,0
1673579907606,2159,Industry_Tourism-1,200,OK,BanglaPuzzle_Users 1-17,text,true,,30631,141,100,100,https://www.banglapuzzle.com/industry/tourism,2157,0,0
1673579906817,2958,All_Pages,200,OK,BanglaPuzzle_Users 1-8,text,true,,65446,250,100,100,https://www.banglapuzzle.com/,271,0,0
1673579906817,271,All_Pages-0,301,Moved Permanently,BanglaPuzzle_Users 1-8,text,true,,947,125,100,100,http://www.banglapuzzle.com/,271,0,0
1673579907088,2687,All_Pages-1,200,OK,BanglaPuzzle_Users 1-8,text,true,,64499,125,100,100,https://www.banglapuzzle.com/,2423,0,0
1673579907444,2363,Industry_Tourism,200,OK,BanglaPuzzle_Users 1-45,text,true,,31594,282,100,100,https://www.banglapuzzle.com/industry/tourism,260,0,0
1673579907444,260,Industry_Tourism-0,301,Moved Permanently,BanglaPuzzle_Users 1-45,text,true,,963,141,100,100,http://www.banglapuzzle.com/industry/tourism,260,0,0
1673579907704,2103,Industry_Tourism-1,200,OK,BanglaPuzzle_Users 1-45,text,true,,30631,141,100,100,https://www.banglapuzzle.com/industry/tourism,2093,0,0
1673579907891,1946,News,200,OK,BanglaPuzzle_Users 1-99,text,true,,38392,258,100,100,https://www.banglapuzzle.com/news,272,0,0
1673579907891,272,News-0,301,Moved Permanently,BanglaPuzzle_Users 1-99,text,true,,951,129,100,100,http://www.banglapuzzle.com/news,272,0,0
1673579908163,1674,News-1,200,OK,BanglaPuzzle_Users 1-99,text,true,,37441,129,100,100,https://www.banglapuzzle.com/news,1664,0,0
1673579907463,2393,News,200,OK,BanglaPuzzle_Users 1-48,text,true,,38392,258,100,100,https://www.banglapuzzle.com/news,269,0,0
1673579907463,269,News-0,301,Moved Permanently,BanglaPuzzle_Users 1-48,text,true,,951,129,100,100,http://www.banglapuzzle.com/news,269,0,0
1673579907732,2124,News-1,200,OK,BanglaPuzzle_Users 1-48,text,true,,37441,129,100,100,https://www.banglapuzzle.com/news,2115,0,0
1673579906922,2948,All_Pages,200,OK,BanglaPuzzle_Users 1-46,text,true,,65446,250,100,100,https://www.banglapuzzle.com/,288,0,0
1673579906922,288,All_Pages-0,301,Moved Permanently,BanglaPuzzle_Users 1-46,text,true,,947,125,100,100,http://www.banglapuzzle.com/,288,0,0
1673579907210,2660,All_Pages-1,200,OK,BanglaPuzzle_Users 1-46,text,true,,64499,125,100,100,https://www.banglapuzzle.com/,2393,0,0
1673579907307,2583,All_Pages,200,OK,BanglaPuzzle_Users 1-6,text,true,,65446,250,100,100,https://www.banglapuzzle.com/,268,0,0
1673579907307,268,All_Pages-0,301,Moved Permanently,BanglaPuzzle_Users 1-6,text,true,,947,125,100,100,http://www.banglapuzzle.com/,268,0,0
1673579907575,2315,All_Pages-1,200,OK,BanglaPuzzle_Users 1-6,text,true,,64499,125,100,100,https://www.banglapuzzle.com/,2065,0,0
1673579908403,1498,News,200,OK,BanglaPuzzle_Users 1-60,text,true,,38392,258,100,100,https://www.banglapuzzle.com/news,255,0,0
1673579908403,255,News-0,301,Moved Permanently,BanglaPuzzle_Users 1-60,text,true,,951,129,100,100,http://www.banglapuzzle.com/news,255,0,0
1673579908658,1243,News-1,200,OK,BanglaPuzzle_Users 1-60,text,true,,37441,129,100,100,https://www.banglapuzzle.com/news,1233,0,0
1673579907537,2379,Products,200,OK,BanglaPuzzle_Users 1-15,text,true,,37097,266,100,100,https://www.banglapuzzle.com/products,259,0,0
1673579907537,259,Products-0,301,Moved Permanently,BanglaPuzzle_Users 1-15,text,true,,955,133,100,100,http://www.banglapuzzle.com/products,259,0,0
1673579907796,2120,Products-1,200,OK,BanglaPuzzle_Users 1-15,text,true,,36142,133,100,100,https://www.banglapuzzle.com/products,2118,0,0
1673579908016,1932,Products,200,OK,BanglaPuzzle_Users 1-81,text,true,,37097,266,100,100,https://www.banglapuzzle.com/products,265,0,0
1673579908016,265,Products-0,301,Moved Permanently,BanglaPuzzle_Users 1-81,text,true,,955,133,100,100,http://www.banglapuzzle.com/products,265,0,0
1673579908281,1667,Products-1,200,OK,BanglaPuzzle_Users 1-81,text,true,,36142,133,100,100,https://www.banglapuzzle.com/products,1659,0,0
1673579907710,2350,News,200,OK,BanglaPuzzle_Users 1-41,text,true,,38392,258,100,100,https://www.banglapuzzle.com/news,276,0,0
1673579907710,276,News-0,301,Moved Permanently,BanglaPuzzle_Users 1-41,text,true,,951,129,100,100,http://www.banglapuzzle.com/news,276,0,0
1673579907986,2074,News-1,200,OK,BanglaPuzzle_Users 1-41,text,true,,37441,129,100,100,https://www.banglapuzzle.com/news,2057,0,0
1673579907153,2915,All_Pages,200,OK,BanglaPuzzle_Users 1-38,text,true,,65446,250,100,100,https://www.banglapuzzle.com/,261,0,0
1673579907153,261,All_Pages-0,301,Moved Permanently,BanglaPuzzle_Users 1-38,text,true,,947,125,100,100,http://www.banglapuzzle.com/,261,0,0
1673579907414,2654,All_Pages-1,200,OK,BanglaPuzzle_Users 1-38,text,true,,64499,125,100,100,https://www.banglapuzzle.com/,2396,0,0
1673579907577,2504,Industry_Tourism,200,OK,BanglaPuzzle_Users 1-96,text,true,,31594,282,100,100,https://www.banglapuzzle.com/industry/tourism,260,0,0
1673579907577,260,Industry_Tourism-0,301,Moved Permanently,BanglaPuzzle_Users 1-96,text,true,,963,141,100,100,http://www.banglapuzzle.com/industry/tourism,260,0,0
1673579907837,2244,Industry_Tourism-1,200,OK,BanglaPuzzle_Users 1-96,text,true,,30631,141,100,100,https://www.banglapuzzle.com/industry/tourism,2233,0,0
1673579908741,1345,Industry_Tourism,200,OK,BanglaPuzzle_Users 1-19,text,true,,31594,282,100,100,https://www.banglapuzzle.com/industry/tourism,263,0,0
1673579908741,263,Industry_Tourism-0,301,Moved Permanently,BanglaPuzzle_Users 1-19,text,true,,963,141,100,100,http://www.banglapuzzle.com/industry/tourism,263,0,0
1673579909004,1082,Industry_Tourism-1,200,OK,BanglaPuzzle_Users 1-19,text,true,,30631,141,100,100,https://www.banglapuzzle.com/industry/tourism,1077,0,0
1673579908805,1318,Industry_Tourism,200,OK,BanglaPuzzle_Users 1-70,text,true,,31594,282,99,99,https://www.banglapuzzle.com/industry/tourism,267,0,0
1673579908805,267,Industry_Tourism-0,301,Moved Permanently,BanglaPuzzle_Users 1-70,text,true,,963,141,99,99,http://www.banglapuzzle.com/industry/tourism,267,0,0
1673579909072,1051,Industry_Tourism-1,200,OK,BanglaPuzzle_Users 1-70,text,true,,30631,141,99,99,https://www.banglapuzzle.com/industry/tourism,1050,0,0
1673579908736,1419,MobileAppDev_Services,200,OK,BanglaPuzzle_Users 1-29,text,true,,38537,310,99,99,https://www.banglapuzzle.com/service/mobile-app-development,273,0,0
1673579908736,273,MobileAppDev_Services-0,301,Moved Permanently,BanglaPuzzle_Users 1-29,text,true,,977,155,99,99,http://www.banglapuzzle.com/service/mobile-app-development,273,0,0
1673579909009,1146,MobileAppDev_Services-1,200,OK,BanglaPuzzle_Users 1-29,text,true,,37560,155,99,99,https://www.banglapuzzle.com/service/mobile-app-development,1144,0,0
1673579908797,1372,Products,200,OK,BanglaPuzzle_Users 1-7,text,true,,37097,266,99,99,https://www.banglapuzzle.com/products,254,0,0
1673579908797,254,Products-0,301,Moved Permanently,BanglaPuzzle_Users 1-7,text,true,,955,133,99,99,http://www.banglapuzzle.com/products,254,0,0
1673579909051,1118,Products-1,200,OK,BanglaPuzzle_Users 1-7,text,true,,36142,133,99,99,https://www.banglapuzzle.com/products,1115,0,0
1673579907856,2317,Products,200,OK,BanglaPuzzle_Users 1-32,text,true,,37097,266,99,99,https://www.banglapuzzle.com/products,257,0,0
1673579907856,257,Products-0,301,Moved Permanently,BanglaPuzzle_Users 1-32,text,true,,955,133,99,99,http://www.banglapuzzle.com/products,257,0,0
1673579908113,2060,Products-1,200,OK,BanglaPuzzle_Users 1-32,text,true,,36142,133,99,99,https://www.banglapuzzle.com/products,2054,0,0
1673579907745,2485,Products,200,OK,BanglaPuzzle_Users 1-74,text,true,,37097,266,99,99,https://www.banglapuzzle.com/products,270,0,0
1673579907745,270,Products-0,301,Moved Permanently,BanglaPuzzle_Users 1-74,text,true,,955,133,99,99,http://www.banglapuzzle.com/products,270,0,0
1673579908015,2215,Products-1,200,OK,BanglaPuzzle_Users 1-74,text,true,,36142,133,99,99,https://www.banglapuzzle.com/products,2200,0,0
1673579907934,2326,News,200,OK,BanglaPuzzle_Users 1-24,text,true,,38392,258,99,99,https://www.banglapuzzle.com/news,258,0,0
1673579907934,258,News-0,301,Moved Permanently,BanglaPuzzle_Users 1-24,text,true,,951,129,99,99,http://www.banglapuzzle.com/news,258,0,0
1673579908192,2068,News-1,200,OK,BanglaPuzzle_Users 1-24,text,true,,37441,129,99,99,https://www.banglapuzzle.com/news,2039,0,0
1673579908783,1481,News,200,OK,BanglaPuzzle_Users 1-91,text,true,,38392,258,99,99,https://www.banglapuzzle.com/news,259,0,0
1673579908783,259,News-0,301,Moved Permanently,BanglaPuzzle_Users 1-91,text,true,,951,129,99,99,http://www.banglapuzzle.com/news,259,0,0
1673579909042,1222,News-1,200,OK,BanglaPuzzle_Users 1-91,text,true,,37441,129,99,99,https://www.banglapuzzle.com/news,1220,0,0
1673579908027,2269,All_Pages,200,OK,BanglaPuzzle_Users 1-75,text,true,,65446,250,99,99,https://www.banglapuzzle.com/,265,0,0
1673579908027,265,All_Pages-0,301,Moved Permanently,BanglaPuzzle_Users 1-75,text,true,,947,125,99,99,http://www.banglapuzzle.com/,265,0,0
1673579908292,2004,All_Pages-1,200,OK,BanglaPuzzle_Users 1-75,text,true,,64499,125,99,99,https://www.banglapuzzle.com/,1727,0,0
1673579907917,2406,All_Pages,200,OK,BanglaPuzzle_Users 1-13,text,true,,65446,250,99,99,https://www.banglapuzzle.com/,260,0,0
1673579907917,260,All_Pages-0,301,Moved Permanently,BanglaPuzzle_Users 1-13,text,true,,947,125,99,99,http://www.banglapuzzle.com/,260,0,0
1673579908177,2146,All_Pages-1,200,OK,BanglaPuzzle_Users 1-13,text,true,,64499,125,99,99,https://www.banglapuzzle.com/,1864,0,0
1673579908928,1462,Products,200,OK,BanglaPuzzle_Users 1-37,text,true,,37097,266,99,99,https://www.banglapuzzle.com/products,265,0,0
1673579908928,265,Products-0,301,Moved Permanently,BanglaPuzzle_Users 1-37,text,true,,955,133,99,99,http://www.banglapuzzle.com/products,265,0,0
1673579909193,1197,Products-1,200,OK,BanglaPuzzle_Users 1-37,text,true,,36142,133,99,99,https://www.banglapuzzle.com/products,1194,0,0
1673579907944,2448,MobileAppDev_Services,200,OK,BanglaPuzzle_Users 1-31,text,true,,38537,310,99,99,https://www.banglapuzzle.com/service/mobile-app-development,258,0,0
1673579907944,258,MobileAppDev_Services-0,301,Moved Permanently,BanglaPuzzle_Users 1-31,text,true,,977,155,99,99,http://www.banglapuzzle.com/service/mobile-app-development,258,0,0
1673579908202,2190,MobileAppDev_Services-1,200,OK,BanglaPuzzle_Users 1-31,text,true,,37560,155,99,99,https://www.banglapuzzle.com/service/mobile-app-development,2188,0,0
1673579908917,1508,Products,200,OK,BanglaPuzzle_Users 1-52,text,true,,37097,266,99,99,https://www.banglapuzzle.com/products,255,0,0
1673579908917,255,Products-0,301,Moved Permanently,BanglaPuzzle_Users 1-52,text,true,,955,133,99,99,http://www.banglapuzzle.com/products,255,0,0
1673579909172,1253,Products-1,200,OK,BanglaPuzzle_Users 1-52,text,true,,36142,133,99,99,https://www.banglapuzzle.com/products,1244,0,0
1673579908142,2308,News,200,OK,BanglaPuzzle_Users 1-100,text,true,,38392,258,99,99,https://www.banglapuzzle.com/news,261,0,0
1673579908142,261,News-0,301,Moved Permanently,BanglaPuzzle_Users 1-100,text,true,,951,129,99,99,http://www.banglapuzzle.com/news,261,0,0
1673579908403,2047,News-1,200,OK,BanglaPuzzle_Users 1-100,text,true,,37441,129,99,99,https://www.banglapuzzle.com/news,2024,0,0
1673579909013,1466,News,200,OK,BanglaPuzzle_Users 1-55,text,true,,38392,258,99,99,https://www.banglapuzzle.com/news,274,0,0
1673579909013,274,News-0,301,Moved Permanently,BanglaPuzzle_Users 1-55,text,true,,951,129,99,99,http://www.banglapuzzle.com/news,274,0,0
1673579909288,1191,News-1,200,OK,BanglaPuzzle_Users 1-55,text,true,,37441,129,99,99,https://www.banglapuzzle.com/news,1165,0,0
1673579908102,2409,Products,200,OK,BanglaPuzzle_Users 1-78,text,true,,37097,266,99,99,https://www.banglapuzzle.com/products,258,0,0
1673579908102,258,Products-0,301,Moved Permanently,BanglaPuzzle_Users 1-78,text,true,,955,133,99,99,http://www.banglapuzzle.com/products,258,0,0
1673579908360,2151,Products-1,200,OK,BanglaPuzzle_Users 1-78,text,true,,36142,133,99,99,https://www.banglapuzzle.com/products,2135,0,0
1673579907616,2901,All_Pages,200,OK,BanglaPuzzle_Users 1-18,text,true,,65446,250,99,99,https://www.banglapuzzle.com/,266,0,0
1673579907616,266,All_Pages-0,301,Moved Permanently,BanglaPuzzle_Users 1-18,text,true,,947,125,99,99,http://www.banglapuzzle.com/,266,0,0
1673579907882,2635,All_Pages-1,200,OK,BanglaPuzzle_Users 1-18,text,true,,64499,125,99,99,https://www.banglapuzzle.com/,2348,0,0
1673579908480,2060,All_Pages,200,OK,BanglaPuzzle_Users 1-1,text,true,,65446,250,99,99,https://www.banglapuzzle.com/,257,0,0
1673579908480,257,All_Pages-0,301,Moved Permanently,BanglaPuzzle_Users 1-1,text,true,,947,125,99,99,http://www.banglapuzzle.com/,257,0,0
1673579908737,1803,All_Pages-1,200,OK,BanglaPuzzle_Users 1-1,text,true,,64499,125,99,99,https://www.banglapuzzle.com/,1534,0,0
1673579908554,1996,All_Pages,200,OK,BanglaPuzzle_Users 1-3,text,true,,65446,250,99,99,https://www.banglapuzzle.com/,254,0,0
1673579908554,254,All_Pages-0,301,Moved Permanently,BanglaPuzzle_Users 1-3,text,true,,947,125,99,99,http://www.banglapuzzle.com/,254,0,0
1673579908808,1742,All_Pages-1,200,OK,BanglaPuzzle_Users 1-3,text,true,,64499,125,99,99,https://www.banglapuzzle.com/,1453,0,0
1673579908997,1584,MobileAppDev_Services,200,OK,BanglaPuzzle_Users 1-67,text,true,,38537,310,99,99,https://www.banglapuzzle.com/service/mobile-app-development,258,0,0
1673579908997,258,MobileAppDev_Services-0,301,Moved Permanently,BanglaPuzzle_Users 1-67,text,true,,977,155,99,99,http://www.banglapuzzle.com/service/mobile-app-development,258,0,0
1673579909255,1326,MobileAppDev_Services-1,200,OK,BanglaPuzzle_Users 1-67,text,true,,37560,155,99,99,https://www.banglapuzzle.com/service/mobile-app-development,1313,0,0
1673579907636,2978,All_Pages,200,OK,BanglaPuzzle_Users 1-49,text,true,,65446,250,99,99,https://www.banglapuzzle.com/,263,0,0
1673579907636,263,All_Pages-0,301,Moved Permanently,BanglaPuzzle_Users 1-49,text,true,,947,125,99,99,http://www.banglapuzzle.com/,263,0,0
1673579907899,2715,All_Pages-1,200,OK,BanglaPuzzle_Users 1-49,text,true,,64499,125,99,99,https://www.banglapuzzle.com/,2426,0,0
1673579909043,1635,News,200,OK,BanglaPuzzle_Users 1-42,text,true,,38392,258,99,99,https://www.banglapuzzle.com/news,257,0,0
1673579909043,257,News-0,301,Moved Permanently,BanglaPuzzle_Users 1-42,text,true,,951,129,99,99,http://www.banglapuzzle.com/news,257,0,0
1673579909300,1378,News-1,200,OK,BanglaPuzzle_Users 1-42,text,true,,37441,129,99,99,https://www.banglapuzzle.com/news,1364,0,0
1673579908679,2025,All_Pages,200,OK,BanglaPuzzle_Users 1-11,text,true,,65446,250,99,99,https://www.banglapuzzle.com/,257,0,0
1673579908679,257,All_Pages-0,301,Moved Permanently,BanglaPuzzle_Users 1-11,text,true,,947,125,99,99,http://www.banglapuzzle.com/,257,0,0
1673579908936,1768,All_Pages-1,200,OK,BanglaPuzzle_Users 1-11,text,true,,64499,125,99,99,https://www.banglapuzzle.com/,1480,0,0
1673579908151,2561,Industry_Tourism,200,OK,BanglaPuzzle_Users 1-28,text,true,,31594,282,99,99,https://www.banglapuzzle.com/industry/tourism,258,0,0
1673579908151,258,Industry_Tourism-0,301,Moved Permanently,BanglaPuzzle_Users 1-28,text,true,,963,141,99,99,http://www.banglapuzzle.com/industry/tourism,258,0,0
1673579908409,2303,Industry_Tourism-1,200,OK,BanglaPuzzle_Users 1-28,text,true,,30631,141,99,99,https://www.banglapuzzle.com/industry/tourism,2297,0,0
1673579908839,1894,All_Pages,200,OK,BanglaPuzzle_Users 1-43,text,true,,65446,250,99,99,https://www.banglapuzzle.com/,275,0,0
1673579908839,275,All_Pages-0,301,Moved Permanently,BanglaPuzzle_Users 1-43,text,true,,947,125,99,99,http://www.banglapuzzle.com/,275,0,0
1673579909114,1619,All_Pages-1,200,OK,BanglaPuzzle_Users 1-43,text,true,,64499,125,99,99,https://www.banglapuzzle.com/,1335,0,0
1673579909089,1669,News,200,OK,BanglaPuzzle_Users 1-14,text,true,,38392,258,99,99,https://www.banglapuzzle.com/news,258,0,0
1673579909089,259,News-0,301,Moved Permanently,BanglaPuzzle_Users 1-14,text,true,,951,129,99,99,http://www.banglapuzzle.com/news,258,0,0
1673579909348,1410,News-1,200,OK,BanglaPuzzle_Users 1-14,text,true,,37441,129,99,99,https://www.banglapuzzle.com/news,1387,0,0
1673579906243,4516,News,200,OK,BanglaPuzzle_Users 1-58,text,true,,38392,258,99,99,https://www.banglapuzzle.com/news,319,0,0
1673579906243,319,News-0,301,Moved Permanently,BanglaPuzzle_Users 1-58,text,true,,951,129,99,99,http://www.banglapuzzle.com/news,319,0,0
